grid_id,lon,lat,flare_label_ever,mean_risk,max_risk,active_months_validation_f1,strict_active_months,discovery_active_months,post_max_risk,post_mean_risk,post_strict_active_months,post_discovery_active_months,oilgas_candidate_ever
15559,44.432354,35.471676,0,0.025951173960764767,0.26373626373626374,0,21,82,0.26373626373626374,0.037244394748139106,12,34,1
29943,43.740444,36.01639,0,0.033278688390863946,0.26373626373626374,0,23,84,0.26373626373626374,0.04413973271786072,11,35,1
68539,44.184383,36.011215,0,0.10915878872128572,0.26373626373626374,0,22,24,0.26373626373626374,0.10333946362669279,11,12,1
15061,44.366367,35.453312,0,0.0360771020304943,0.26373626373626374,0,14,57,0.26373626373626374,0.05428760403929084,9,21,1
29804,44.173286,36.011143,0,0.028956974225140694,0.26373626373626374,0,16,59,0.26373626373626374,0.03613091092419341,9,22,1
16513,44.35491,35.50735,0,0.015328178250785883,0.26373626373626374,0,9,83,0.26373626373626374,0.023156088861827576,7,35,1
29580,43.740734,35.998363,0,0.023523506181594562,0.26373626373626374,0,11,51,0.26373626373626374,0.03608226896309667,7,23,1
73474,43.989155,36.52359,0,0.06792417065297268,0.26373626373626374,0,14,19,0.26373626373626374,0.03065667143389694,3,7,1
15556,44.39929,35.471516,0,0.0068037265641260666,0.26373626373626374,0,3,71,0.26373626373626374,0.011868949828402094,2,27,1
23940,44.009777,35.775494,0,0.0735304916871587,0.21052631578947367,0,62,84,0.21052631578947367,0.07578437039355679,25,35,1
23937,43.976593,35.775215,0,0.04737712449852942,0.21052631578947367,0,52,84,0.21052631578947367,0.04946324818046175,20,35,1
33281,43.737564,36.196663,0,0.06326736734052213,0.21052631578947367,0,56,84,0.21052631578947367,0.05200862784836552,20,35,1
25021,43.843327,35.81007,0,0.0311662783914817,0.21052631578947367,0,24,84,0.21052631578947367,0.038782843287051026,12,35,1
65140,43.987537,35.784325,0,0.08053683078570499,0.21052631578947367,0,21,24,0.21052631578947367,0.08140495691295158,11,12,1
68533,44.10671,36.010662,0,0.08679935680627644,0.21052631578947367,0,17,24,0.21052631578947367,0.09041200566165693,10,12,1
17711,44.354553,35.552433,0,0.03527145252421577,0.21052631578947367,0,21,84,0.21052631578947367,0.03926700897603941,9,35,1
68540,44.19548,36.01129,0,0.05875779450087241,0.26373626373626374,0,14,24,0.21052631578947367,0.06520855414505616,9,12,1
28985,43.76334,35.97155,0,0.08000907894035553,0.2962962962962963,0,34,60,0.21052631578947367,0.04705114646113101,8,23,1
60352,44.377033,35.49845,0,0.051086808200794115,0.21052631578947367,0,11,24,0.21052631578947367,0.06646440193787191,7,12,1
68073,43.76334,35.97155,0,0.09773206397728047,0.2962962962962963,0,15,24,0.21052631578947367,0.0813647794535279,7,12,1
30160,44.195297,36.02932,0,0.03781137291414663,0.21052631578947367,0,18,60,0.21052631578947367,0.03517242197279279,6,23,1
35380,43.74667,36.322964,0,0.08564984258753498,0.5084033613445379,1,35,60,0.21052631578947367,0.03146387461924033,6,23,1
15068,44.4435,35.453693,0,0.020006325794359563,0.21052631578947367,0,8,58,0.21052631578947367,0.026150871187267038,5,22,1
28784,43.785656,35.962765,0,0.02007885807824998,0.21052631578947367,0,11,57,0.21052631578947367,0.02777357557579864,4,20,1
29584,43.785103,35.99882,0,0.024772331707058316,0.21052631578947367,0,8,44,0.21052631578947367,0.03646015520182799,4,21,1
15536,44.17886,35.470215,0,0.006876250724243574,0.21052631578947367,0,2,59,0.21052631578947367,0.01605371428077071,2,23,1
67663,43.71942,35.944046,0,0.08875988066994235,0.26373626373626374,0,17,24,0.16666666666666666,0.0791358891975263,7,12,1
68750,44.184193,36.029247,0,0.03617521338298549,0.16666666666666666,0,6,24,0.16666666666666666,0.024947439919603603,2,12,1
17032,44.806976,35.526955,0,0.037920044413476885,0.1409090909090909,0,41,84,0.1409090909090909,0.04434831001149307,20,35,1
28366,43.730507,35.944164,0,0.07197879654425617,0.5084033613445379,1,57,84,0.1409090909090909,0.04785510929611013,20,35,1
17226,44.288517,35.534027,0,0.04812180970673332,0.3191489361702128,0,34,84,0.1409090909090909,0.04417619264864292,16,35,1
23666,44.00989,35.76648,0,0.051850470464085203,0.21052631578947367,0,42,60,0.1409090909090909,0.048030978585354094,16,23,1
24213,43.98754,35.784325,0,0.09049248075300853,0.33854166666666674,0,45,60,0.1409090909090909,0.06840143829173229,15,23,1
29807,44.206577,36.011364,0,0.031556261560750164,0.1409090909090909,0,16,60,0.1409090909090909,0.06996646843922438,15,23,1
13536,44.212627,35.398308,0,0.052265775633295916,0.5084033613445379,2,36,84,0.1409090909090909,0.028325209570607537,14,35,1
29985,44.206486,36.02038,0,0.021645217109540472,0.1409090909090909,0,12,56,0.1409090909090909,0.052289888806453654,12,22,1
18179,44.255093,35.56989,0,0.10870614489742779,0.5961538461538463,3,43,60,0.1409090909090909,0.04359136292216394,11,23,1
29800,44.128902,36.010826,0,0.013032177572876705,0.1409090909090909,0,12,82,0.1409090909090909,0.0259432780366476,11,34,1
33440,43.73742,36.205677,0,0.030581569016172355,0.1409090909090909,0,25,84,0.1409090909090909,0.036130031391668836,11,35,1
68431,44.184475,36.0022,0,0.09904018912363387,0.26373626373626374,0,22,24,0.1409090909090909,0.09084824769773275,11,12,1
68745,44.128704,36.028854,0,0.061090222860899795,0.1409090909090909,0,16,24,0.1409090909090909,0.09492308293265588,11,12,1
29577,43.707455,35.99801,0,0.05442848312623683,0.26373626373626374,0,42,84,0.1409090909090909,0.034217772446004505,10,35,1
30155,44.139805,36.028934,0,0.013769268821682343,0.1409090909090909,0,10,60,0.1409090909090909,0.03225505833743673,10,23,1
68432,44.19557,36.002274,0,0.06695309341602933,0.1409090909090909,0,19,24,0.1409090909090909,0.058280288319838364,10,12,1
