cntry_name,cntry_iso,catalog_id,id_number,lat,lon,flr_volume,avg_temp,ellip,dtc_freq,clr_obs,flr_type,year,flare_year_date
Iraq,IRQ,VNF_e2012-2015_n17905_x0476268E_y310825N_v1.0,,31.082454,47.626818,0.135572995,1638.5,1.00222,26.1111,360,upstream,2013,2013-01-01
Iraq,IRQ,VNF_e2012-2015_n17801_x0454449E_y340414N_v1.0,,34.04139,45.444878,0.132357961,1782.26,1.28303,99.2386,394,upstream,2013,2013-01-01
Iraq,IRQ,VNF_e2012-2015_n17848_x0472512E_y322565N_v1.0,,32.256515,47.251155,0.113525076,1693.73,1.25424,97.2222,396,upstream,2013,2013-01-01
Iraq,IRQ,VNF_e2012-2015_n17881_x0474437E_y304252N_v1.0,,30.425163,47.443667,0.112021615,1711.92,1.28437,71.5013,393,upstream,2013,2013-01-01
Iraq,IRQ,VNF_e2012-2015_n17823_x0460646E_y317689N_v1.0,,31.768904,46.064602,0.108913426,1768.49,1.21211,32.8165,387,upstream,2013,2013-01-01
Iraq,IRQ,VNF_e2012-2015_n17762_x0442685E_y355564N_v1.0,,35.556386,44.268455,0.10428798,1697.27,1.42202,98.1333,375,upstream,2013,2013-01-01
Iraq,IRQ,VNF_e2012-2015_n17697_x0434921E_y350019N_v1.0,,35.001888,43.492053,0.104050514,1584.84,0.904734,99.7382,382,refinery,2013,2013-01-01
Iraq,IRQ,VNF_e2012-2015_n17887_x0475204E_y321783N_v1.0,,32.178291,47.520416,0.100123083,1655.75,1.28433,98.481,395,upstream,2013,2013-01-01
Iraq,IRQ,VNF_e2012-2015_n17875_x0474270E_y320952N_v1.0,,32.095181,47.426968,0.099739439,1652.06,1.09747,97.1722,389,upstream,2013,2013-01-01
Iraq,IRQ,VNF_e2012-2015_n17868_x0473487E_y303144N_v1.0,,30.31444,47.348702,0.09917821,1642.07,0.906882,97.6923,390,upstream,2013,2013-01-01
Iraq,IRQ,VNF_e2012-2015_n17849_x0472548E_y316934N_v1.0,,31.693362,47.254806,0.097963583,1757.45,2.32163,80.5627,391,upstream,2013,2013-01-01
Iraq,IRQ,VNF_e2012-2015_n17755_x0442174E_y353852N_v1.0,,35.385199,44.217423,0.09019766,1629.24,0.945812,98.4043,376,upstream,2013,2013-01-01
Iraq,IRQ,VNF_e2012-2015_n17731_x0439658E_y356623N_v1.0,,35.662282,43.965827,0.086142249,1742.71,1.09205,97.1429,385,upstream,2013,2013-01-01
Iraq,IRQ,VNF_e2012-2015_n17757_x0442235E_y354078N_v1.0,,35.407777,44.223517,0.083887058,1700.86,1.09221,98.1183,372,upstream,2013,2013-01-01
Iraq,IRQ,VNF_e2012-2015_n17933_x0477419E_y302728N_v1.0,,30.27282,47.741854,0.07581058,1669.36,1.43885,97.9434,389,upstream,2013,2013-01-01
Iraq,IRQ,VNF_e2012-2015_n17783_x0445685E_y351242N_v1.0,,35.124166,44.568493,0.075144854,1687.31,1.28562,98.961,385,upstream,2013,2013-01-01
Iraq,IRQ,VNF_e2012-2015_n17872_x0474054E_y323688N_v1.0,,32.368823,47.405409,0.074041475,1643.87,1.12522,100,385,upstream,2013,2013-01-01
Iraq,IRQ,VNF_e2012-2015_n17851_x0472818E_y319433N_v1.0,,31.943254,47.28176,0.072114157,1713.93,1.22082,91.369,336,upstream,2013,2013-01-01
Iraq,IRQ,VNF_e2012-2015_n17781_x0445196E_y360079N_v1.0,,36.007919,44.519643,0.070505906,1751.99,1.63739,96.6942,363,upstream,2013,2013-01-01
Iraq,IRQ,VNF_e2012-2015_n17732_x0439955E_y357727N_v1.0,,35.772654,43.995527,0.068666353,1691.32,1.06451,98.4293,382,upstream,2013,2013-01-01
Iraq,IRQ,VNF_e2012-2015_n17903_x0476201E_y310662N_v1.0,,31.066192,47.620093,0.06578565,1642.36,1.52686,20.3704,378,upstream,2013,2013-01-01
Iraq,IRN,VNF_e2012-2015_n17891_x0475502E_y321083N_v1.0,,32.108272,47.550182,0.063269217,1657.84,1.29302,97.7099,393,upstream,2013,2013-01-01
Iraq,IRQ,VNF_e2012-2015_n17771_x0443748E_y355115N_v1.0,,35.511452,44.37475,0.062849763,1723.13,1.7001,99.4778,383,upstream,2013,2013-01-01
Iraq,IRQ,VNF_e2012-2015_n17756_x0442199E_y354183N_v1.0,,35.418277,44.219925,0.061029583,1711.58,1.76847,98.6807,379,upstream,2013,2013-01-01
Iraq,IRQ,VNF_e2012-2015_n17775_x0444298E_y352473N_v1.0,,35.247283,44.429826,0.060071502,1721.18,0.788899,97.6923,390,upstream,2013,2013-01-01
Iraq,IRQ,VNF_e2012-2015_n17735_x0440367E_y357269N_v1.0,,35.726881,44.036682,0.058935834,1644.65,1.03023,97.1722,389,upstream,2013,2013-01-01
Iraq,IRQ,VNF_e2012-2015_n17730_x0439489E_y358142N_v1.0,,35.814219,43.948925,0.057152346,1739.57,1.31767,95.443,395,upstream,2013,2013-01-01
Iraq,IRQ,VNF_e2012-2015_n17774_x0444200E_y354593N_v1.0,,35.459265,44.419953,0.055668552,1724.93,0.945111,92.6121,379,upstream,2013,2013-01-01
Iraq,IRQ,VNF_e2012-2015_n17937_x0477543E_y301187N_v1.0,,30.118668,47.75431,0.055417877,1715.1,1.38184,94.321,405,upstream,2013,2013-01-01
Iraq,IRQ,VNF_e2012-2015_n17841_x0470617E_y317935N_v1.0,,31.793466,47.061706,0.054847842,1708.43,1.31482,92.4242,396,upstream,2013,2013-01-01
Iraq,IRQ,VNF_e2012-2015_n17754_x0441917E_y354163N_v1.0,,35.416288,44.19168,0.052415652,1600.85,1.1621,98.6807,379,upstream,2013,2013-01-01
Iraq,IRQ,VNF_e2012-2015_n17763_x0442849E_y355637N_v1.0,,35.563698,44.284919,0.052353424,1731.81,1.57839,89.9743,389,upstream,2013,2013-01-01
Iraq,IRQ,VNF_e2012-2015_n17699_x0435012E_y350208N_v1.0,,35.020812,43.501162,0.050146959,1630.14,1.19464,89.2031,389,refinery,2013,2013-01-01
Iraq,IRQ,VNF_e2012-2015_n17776_x0444311E_y332824N_v1.0,,33.282421,44.431127,0.043824029,1721.44,1.44627,78.1818,385,refinery,2013,2013-01-01
Iraq,IRQ,VNF_e2012-2015_n17759_x0442500E_y355831N_v1.0,,35.583092,44.250047,0.040279361,1745.43,1.27836,91.5567,379,upstream,2013,2013-01-01
Iraq,IRQ,VNF_e2012-2015_n17828_x0462189E_y309965N_v1.0,,30.996476,46.218872,0.03861622,1654.6,1.61932,94.8187,386,upstream,2013,2013-01-01
Iraq,IRQ,VNF_e2012-2015_n17792_x0450160E_y356778N_v1.0,,35.677798,45.01597,0.032454438,1842.96,3.33487,42.2164,379,upstream,2013,2013-01-01
Iraq,IRQ,VNF_e2012-2015_n17710_x0437479E_y363139N_v1.0,,36.313905,43.74793,0.030355405,1785,2.1207,71.7822,404,upstream,2013,2013-01-01
Iraq,IRQ,VNF_e2012-2015_n17798_x0452555E_y312422N_v1.0,,31.242206,45.255453,0.029526183,1670.58,1.64106,82.7848,395,upstream,2013,2013-01-01
Iraq,IRQ,VNF_e2012-2015_n17740_x0440752E_y356887N_v1.0,,35.688691,44.075188,0.029174798,1689.05,0.802966,93.5567,388,upstream,2013,2013-01-01
Iraq,IRQ,VNF_e2012-2015_n17688_x0432751E_y358002N_v1.0,,35.800158,43.275134,0.026859198,1429.03,0.90631,70.0252,397,refinery,2013,2013-01-01
Iraq,IRQ,VNF_e2012-2015_n17760_x0442524E_y322285N_v1.0,,32.228458,44.252431,0.024186402,1643.7,1.44146,77.193,399,upstream,2013,2013-01-01
Iraq,IRQ,VNF_e2012-2015_n17738_x0440673E_y356776N_v1.0,,35.677565,44.067273,0.02341753,1667.04,0.684874,95.2756,381,upstream,2013,2013-01-01
Iraq,IRQ,VNF_e2012-2015_n17703_x0435947E_y364705N_v1.0,,36.470548,43.594704,0.023083816,1663.49,1.85307,48.3204,387,upstream,2013,2013-01-01
Iraq,IRQ,VNF_e2012-2015_n17909_x0476579E_y303433N_v1.0,,30.343291,47.657925,0.022654704,1720.53,2.9938,77.6623,385,upstream,2013,2013-01-01
Iraq,IRQ,VNF_e2012-2015_n17679_x0425976E_y367219N_v1.0,,36.721903,42.597602,0.022258527,1647.72,1.12843,78.2178,404,upstream,2013,2013-01-01
Iraq,IRQ,VNF_e2012-2015_n17680_x0426693E_y364589N_v1.0,,36.458896,42.669299,0.021543517,1592.75,1.88193,52.4934,381,upstream,2013,2013-01-01
Iraq,IRQ,VNF_e2012-2015_n17782_x0445592E_y315198N_v1.0,,31.519756,44.55916,0.021459685,1715.96,0.856461,92,400,upstream,2013,2013-01-01
Iraq,IRQ,VNF_e2012-2015_n17694_x0434323E_y349112N_v1.0,,34.911243,43.432295,0.020828948,1629.14,1.84363,68.2292,384,upstream,2013,2013-01-01
Iraq,IRQ,VNF_e2012-2015_n17690_x0433247E_y367759N_v1.0,,36.775917,43.324713,0.018460924,1770.04,1.70063,27.2,375,upstream,2013,2013-01-01
Iraq,IRQ,VNF_e2012-2015_n17766_x0442924E_y328400N_v1.0,,32.840023,44.292391,0.018422442,1566.04,0.818608,54.7315,391,upstream,2013,2013-01-01
Iraq,IRQ,VNF_e2012-2015_n17825_x0460921E_y330567N_v1.0,,33.056677,46.092115,0.010159308,1562.11,1.6015,4.43864,383,upstream,2013,2013-01-01
Iraq,IRQ,VNF_e2012-2015_n17854_x0472977E_y324538N_v1.0,,32.453836,47.29773,0.009469953,1816.84,1.0867,49.6164,391,upstream,2013,2013-01-01
Iraq,IRQ,VNF_e2012-2015_n17877_x0474306E_y319139N_v1.0,,31.913885,47.430574,0.007838396,1678.6,1.56747,21.7172,396,upstream,2013,2013-01-01
Iraq,IRQ,VNF_e2012-2015_n17913_x0476750E_y304242N_v1.0,,30.424202,47.674991,0.007637533,1548.7,1.6015,44.4156,385,upstream,2013,2013-01-01
Iraq,IRQ,VNF_e2012-2015_n17899_x0476030E_y311177N_v1.0,,31.117709,47.603032,0.005075427,1503.85,1.6015,4.54545,374,upstream,2013,2013-01-01
Iraq,IRQ,VNF_e2012-2015_n17767_x0442943E_y364835N_v1.0,,36.483465,44.294309,0.004888331,1541.64,1.6015,4.16667,384,upstream,2013,2013-01-01
Iraq,IRQ,VNF_e2012-2015_n17706_x0436946E_y351555N_v1.0,,35.155534,43.694634,0.003703585,1543.7,1.6015,9.45946,370,upstream,2013,2013-01-01
Iraq,IRQ,VNF_e2012-2015_n17707_x0437170E_y359812N_v1.0,,35.981215,43.716958,0.003594568,1467.24,1.6015,6.31068,412,upstream,2013,2013-01-01
Iraq,IRQ,VNF_e2012-2015_n17761_x0442617E_y334442N_v1.0,,33.44419,44.261739,0.003454613,1599.93,1.2912,11.2565,382,upstream,2013,2013-01-01
Iraq,IRQ,VNF_e2012-2015_n17789_x0448408E_y333945N_v1.0,,33.394496,44.840757,0.003314952,1358.34,1.6015,16.2667,375,upstream,2013,2013-01-01
Iraq,IRQ,VNF_e2012-2015_n17711_x0437513E_y368151N_v1.0,,36.815055,43.751328,0.003308758,1560.8,1.6015,4.45026,382,upstream,2013,2013-01-01
Iraq,IRQ,VNF_e2012-2015_n17780_x0444958E_y360185N_v1.0,,36.018535,44.495846,0.003166954,1534.52,0.62366,11.3208,371,upstream,2013,2013-01-01
Iraq,IRQ,VNF_e2012-2015_n17788_x0448387E_y334105N_v1.0,,33.41051,44.838701,0.003064512,1434.26,1.6015,15.1351,370,upstream,2013,2013-01-01
Iraq,IRQ,VNF_e2012-2015_n17709_x0437279E_y359538N_v1.0,,35.953803,43.727922,0.002875969,1566.84,1.07044,6.11247,409,upstream,2013,2013-01-01
Iraq,IRQ,VNF_e2012-2015_n17758_x0442283E_y334990N_v1.0,,33.498988,44.22828,0.002790343,1739.33,1.6015,6.6838,389,upstream,2013,2013-01-01
Iraq,IRQ,VNF_e2012-2015_n17885_x0475109E_y316566N_v1.0,,31.656603,47.510911,0.002694338,1730.29,1.21205,8.31099,373,upstream,2013,2013-01-01
Iraq,IRQ,VNF_e2012-2015_n17676_x0422628E_y369172N_v1.0,,36.917216,42.262807,0.001777242,1876.77,1.6015,10.3015,398,upstream,2013,2013-01-01
Iraq,IRQ,VNF_e2012-2015_n17900_x0476076E_y304601N_v1.0,,30.460079,47.607568,0.001605835,1597.19,1.06149,7.5718,383,upstream,2013,2013-01-01
Iraq,IRQ,VNF_e2012-2015_n17712_x0437569E_y348984N_v1.0,,34.898353,43.756883,0.001413012,1394.56,1.6015,3.5443,395,upstream,2013,2013-01-01
Iraq,IRQ,VNF_e2012-2015_n17914_x0476895E_y305821N_v1.0,,30.582053,47.689522,0.001408929,1845.34,1.6015,8,375,upstream,2013,2013-01-01
Iraq,IRQ,VNF_e2012-2015_n17686_x0432764E_y367319N_v1.0,,36.731948,43.276449,0.001333248,1738.15,1.6015,8.3558,371,upstream,2013,2013-01-01
Iraq,IRQ,VNF_e2012-2015_n17904_x0476229E_y304521N_v1.0,,30.452143,47.622938,0.0012354,1663.79,1.6015,4.45026,382,upstream,2013,2013-01-01
Iraq,IRQ,VNF_e2012-2015_n17748_x0441152E_y360360N_v1.0,,36.03603,44.115168,0.001110823,1739.67,1.6015,4.34783,391,upstream,2013,2013-01-01
Iraq,IRQ,VNF_e2012-2015_n17811_x0457196E_y324606N_v1.0,,32.460585,45.719574,0.001084209,1769.88,1.6015,3.65535,383,upstream,2013,2013-01-01
Iraq,IRQ,VNF_e2012-2015_n17866_x0473375E_y306501N_v1.0,,30.65005,47.337547,0.00097484,1528,1.6015,5.39216,408,upstream,2013,2013-01-01
Iraq,IRQ,VNF_e2012-2015_n17728_x0439324E_y359423N_v1.0,,35.942279,43.932446,0.000811619,1658,1.6015,4,400,upstream,2013,2013-01-01
Iraq,IRQ,VNF_e2012-2015_n17870_x0473681E_y306362N_v1.0,,30.636162,47.368066,0.000612392,1513.71,1.6015,3.46535,404,upstream,2013,2013-01-01
Iraq,IRQ,VNF_e2012-2015_n17931_x0477379E_y302957N_v1.0,,30.295681,47.737868,0.000568562,1829.71,1.6015,3.36788,386,upstream,2013,2013-01-01
Iraq,IRQ,VNF_e2012-2015_n17850_x0472834E_y310259N_v1.0,,31.025946,47.283359,0.802552114,1681,1.54945,82.4207,347,upstream,2014,2014-01-01
Iraq,IRQ,VNF_e2012-2015_n17905_x0476268E_y310825N_v1.0,,31.082454,47.626818,0.771041669,1638.5,1.00222,96.0894,358,upstream,2014,2014-01-01
Iraq,IRQ,VNF_e2012-2015_n17878_x0474361E_y316759N_v1.0,,31.675865,47.436103,0.537732284,1669.47,1.22345,100,348,upstream,2014,2014-01-01
Iraq,IRQ,VNF_e2012-2015_n17871_x0473938E_y302125N_v1.0,,30.212464,47.393822,0.518244827,1612.14,1.15298,97.561,369,upstream,2014,2014-01-01
Iraq,IRQ,VNF_e2012-2015_n17864_x0473319E_y308823N_v1.0,,30.882338,47.331895,0.469879889,1642.65,0.922732,99.1549,355,upstream,2014,2014-01-01
Iraq,IRQ,VNF_e2012-2015_n17714_x0437693E_y359809N_v1.0,,35.980914,43.769292,0.468858404,1713.3,1.61125,99.7625,421,upstream,2014,2014-01-01
Iraq,IRQ,VNF_e2012-2015_n17858_x0473296E_y308263N_v1.0,,30.82631,47.329625,0.417123742,1699.86,1.01962,99.7151,351,upstream,2014,2014-01-01
Iraq,IRQ,VNF_e2012-2015_n17869_x0473610E_y302786N_v1.0,,30.278613,47.361021,0.412732533,1606.4,0.97305,97.561,369,upstream,2014,2014-01-01
Iraq,IRQ,VNF_e2012-2015_n17903_x0476201E_y310662N_v1.0,,31.066192,47.620093,0.40643925,1642.36,1.52686,98.4756,328,upstream,2014,2014-01-01
Iraq,IRQ,VNF_e2012-2015_n17807_x0456636E_y324888N_v1.0,,32.488785,45.66365,0.396109929,1714.05,1.27467,99.723,361,upstream,2014,2014-01-01
Iraq,IRQ,VNF_e2012-2015_n17823_x0460646E_y317689N_v1.0,,31.768904,46.064602,0.371447539,1768.49,1.21211,95.6164,365,upstream,2014,2014-01-01
Iraq,IRQ,VNF_e2012-2015_n17857_x0473144E_y305682N_v1.0,,30.568219,47.31436,0.355238812,1642.36,1.24046,97.8552,373,upstream,2014,2014-01-01
Iraq,IRQ,VNF_e2012-2015_n17856_x0473129E_y304968N_v1.0,,30.496803,47.312949,0.353098978,1729.95,1.26939,98.9333,375,upstream,2014,2014-01-01
Iraq,IRQ,VNF_e2012-2015_n17859_x0473270E_y307636N_v1.0,,30.763569,47.327,0.349165676,1626.83,0.996542,99.4475,362,upstream,2014,2014-01-01
Iraq,IRQ,VNF_e2012-2015_n17862_x0473267E_y306101N_v1.0,,30.610053,47.326745,0.334782706,1654.72,1.05388,98.9101,367,upstream,2014,2014-01-01
Iraq,IRQ,VNF_e2012-2015_n17867_x0473381E_y303577N_v1.0,,30.357658,47.3381,0.328392558,1637.14,1.11273,97.5871,373,upstream,2014,2014-01-01
Iraq,IRQ,VNF_e2012-2015_n17861_x0473295E_y306873N_v1.0,,30.687289,47.32953,0.298173645,1639.62,0.90241,98.0926,367,upstream,2014,2014-01-01
Iraq,IRQ,VNF_e2012-2015_n17874_x0474138E_y301665N_v1.0,,30.166491,47.413783,0.257043634,1609.79,0.924811,97.5342,365,upstream,2014,2014-01-01
Iraq,IRQ,VNF_e2012-2015_n17901_x0476073E_y304872N_v1.0,,30.487245,47.607343,0.252364472,1684.59,1.0347,97.5207,363,upstream,2014,2014-01-01
Iraq,IRQ,VNF_e2012-2015_n17906_x0476389E_y303674N_v1.0,,30.367387,47.638937,0.248274719,1664.88,0.880569,98.8889,360,upstream,2014,2014-01-01
Iraq,IRQ,VNF_e2012-2015_n17902_x0476081E_y304194N_v1.0,,30.419384,47.60812,0.233403315,1722.92,1.23429,99.723,361,upstream,2014,2014-01-01
Iraq,IRQ,VNF_e2012-2015_n17910_x0476647E_y307521N_v1.0,,30.752101,47.664686,0.204582778,1706.57,0.97043,99.7214,359,upstream,2014,2014-01-01
Iraq,IRQ,VNF_e2012-2015_n17844_x0471030E_y305642N_v1.0,,30.564248,47.103008,0.201002886,1673.02,0.97946,75.1309,382,upstream,2014,2014-01-01
Iraq,IRQ,VNF_e2012-2015_n17770_x0443445E_y334885N_v1.0,,33.488527,44.344495,0.196823313,1724.2,1.29029,99.7245,363,upstream,2014,2014-01-01
Iraq,IRQ,VNF_e2012-2015_n17835_x0468377E_y303524N_v1.0,,30.352359,46.837681,0.182323518,1724.62,1.14317,85.7895,380,upstream,2014,2014-01-01
Iraq,IRQ,VNF_e2012-2015_n17885_x0475109E_y316566N_v1.0,,31.656603,47.510911,0.181818646,1730.29,1.21205,52.7066,351,upstream,2014,2014-01-01
Iraq,IRQ,VNF_e2012-2015_n17898_x0475985E_y305304N_v1.0,,30.530429,47.598533,0.171817198,1706.86,1.01224,98.645,369,upstream,2014,2014-01-01
Iraq,IRQ,VNF_e2012-2015_n17873_x0474063E_y321206N_v1.0,,32.120627,47.406286,0.156117746,1714.22,1.40158,98.8981,363,upstream,2014,2014-01-01
Iraq,IRQ,VNF_e2012-2015_n17863_x0473292E_y305614N_v1.0,,30.561355,47.329193,0.156030274,1519.67,0.980364,99.1935,372,upstream,2014,2014-01-01
Iraq,IRQ,VNF_e2012-2015_n17853_x0472889E_y310336N_v1.0,,31.033604,47.288919,0.154778956,1746.42,1.6015,78.8406,345,upstream,2014,2014-01-01
Iraq,IRQ,VNF_e2012-2015_n17848_x0472512E_y322565N_v1.0,,32.256515,47.251155,0.133942142,1693.73,1.25424,92.0548,365,upstream,2014,2014-01-01
Iraq,IRQ,VNF_e2012-2015_n17865_x0473348E_y304019N_v1.0,,30.40192,47.334762,0.133826198,1640.64,1.0116,96.4865,370,upstream,2014,2014-01-01
Iraq,IRQ,VNF_e2012-2015_n17923_x0477165E_y302671N_v1.0,,30.267117,47.716502,0.132801778,1671.07,0.972041,97.3262,374,upstream,2014,2014-01-01
Iraq,IRQ,VNF_e2012-2015_n17881_x0474437E_y304252N_v1.0,,30.425163,47.443667,0.128826501,1711.92,1.28437,66.1247,369,upstream,2014,2014-01-01
Iraq,IRQ,VNF_e2012-2015_n17817_x0459638E_y313578N_v1.0,,31.357764,45.96384,0.121309785,1733.93,1.08595,80.8511,376,upstream,2014,2014-01-01
Iraq,IRQ,VNF_e2012-2015_n17690_x0433247E_y367759N_v1.0,,36.775917,43.324713,0.118080368,1770.04,1.70063,96.5879,381,upstream,2014,2014-01-01
Iraq,IRQ,VNF_e2012-2015_n17880_x0474462E_y320603N_v1.0,,32.060303,47.446236,0.117030705,1678.11,1.34586,94.4444,360,upstream,2014,2014-01-01
Iraq,IRQ,VNF_e2012-2015_n17868_x0473487E_y303144N_v1.0,,30.31444,47.348702,0.116885407,1642.07,0.906882,96.4384,365,upstream,2014,2014-01-01
Iraq,IRQ,VNF_e2012-2015_n17819_x0460140E_y330297N_v1.0,,33.029697,46.013994,0.116596574,1756.02,1.31508,44.4444,378,upstream,2014,2014-01-01
Iraq,IRQ,VNF_e2012-2015_n17786_x0448257E_y351378N_v1.0,,35.137798,44.825691,0.113022259,1777.13,2.11955,89.1414,396,upstream,2014,2014-01-01
Iraq,IRQ,VNF_e2012-2015_n17769_x0443400E_y355305N_v1.0,,35.530549,44.339975,0.112931852,1693.67,1.11781,98.2234,394,refinery,2014,2014-01-01
Iraq,IRQ,VNF_e2012-2015_n17723_x0438764E_y356853N_v1.0,,35.685305,43.876447,0.112888116,1696.69,1.06381,48.2412,398,upstream,2014,2014-01-01
Iraq,IRQ,VNF_e2012-2015_n17801_x0454449E_y340414N_v1.0,,34.04139,45.444878,0.103076875,1782.26,1.28303,95.8333,384,upstream,2014,2014-01-01
Iraq,IRQ,VNF_e2012-2015_n17879_x0474433E_y301093N_v1.0,,30.109331,47.443338,0.101198283,1676.15,0.99334,71.5818,373,upstream,2014,2014-01-01
Iraq,IRQ,VNF_e2012-2015_n17887_x0475204E_y321783N_v1.0,,32.178291,47.520416,0.100963166,1655.75,1.28433,96.6759,361,upstream,2014,2014-01-01
Iraq,IRQ,VNF_e2012-2015_n17781_x0445196E_y360079N_v1.0,,36.007919,44.519643,0.098772258,1751.99,1.63739,97.6684,386,upstream,2014,2014-01-01
Iraq,IRQ,VNF_e2012-2015_n17875_x0474270E_y320952N_v1.0,,32.095181,47.426968,0.094400129,1652.06,1.09747,94.8571,350,upstream,2014,2014-01-01
Iraq,IRN,VNF_e2012-2015_n17891_x0475502E_y321083N_v1.0,,32.108272,47.550182,0.090582771,1657.84,1.29302,97.2067,358,upstream,2014,2014-01-01
Iraq,IRQ,VNF_e2012-2015_n17720_x0438085E_y348953N_v1.0,,34.895316,43.808546,0.088608195,1632.67,0.984254,67.9901,403,upstream,2014,2014-01-01
Iraq,IRQ,VNF_e2012-2015_n17762_x0442685E_y355564N_v1.0,,35.556386,44.268455,0.080749809,1697.27,1.42202,97.7157,394,upstream,2014,2014-01-01
Iraq,IRQ,VNF_e2012-2015_n17752_x0441555E_y354872N_v1.0,,35.487234,44.155541,0.0802875,1707.91,1.1333,49.7368,380,upstream,2014,2014-01-01
Iraq,IRQ,VNF_e2012-2015_n17735_x0440367E_y357269N_v1.0,,35.726881,44.036682,0.079736837,1644.65,1.03023,96.3918,388,upstream,2014,2014-01-01
Iraq,IRQ,VNF_e2012-2015_n17783_x0445685E_y351242N_v1.0,,35.124166,44.568493,0.079639679,1687.31,1.28562,98.6911,382,upstream,2014,2014-01-01
Iraq,IRQ,VNF_e2012-2015_n17733_x0440087E_y356291N_v1.0,,35.629093,44.00867,0.077899046,1738.04,1.05857,70.3518,398,upstream,2014,2014-01-01
Iraq,IRQ,VNF_e2012-2015_n17933_x0477419E_y302728N_v1.0,,30.27282,47.741854,0.077065127,1669.36,1.43885,84.8,375,upstream,2014,2014-01-01
Iraq,IRQ,VNF_e2012-2015_n17755_x0442174E_y353852N_v1.0,,35.385199,44.217423,0.075592194,1629.24,0.945812,99.2188,384,upstream,2014,2014-01-01
Iraq,IRQ,VNF_e2012-2015_n17872_x0474054E_y323688N_v1.0,,32.368823,47.405409,0.073379271,1643.87,1.12522,98.9247,372,upstream,2014,2014-01-01
Iraq,IRQ,VNF_e2012-2015_n17731_x0439658E_y356623N_v1.0,,35.662282,43.965827,0.072155838,1742.71,1.09205,92.0398,402,upstream,2014,2014-01-01
Iraq,IRQ,VNF_e2012-2015_n17911_x0476683E_y304553N_v1.0,,30.455334,47.668298,0.069024167,1681.54,1.236,95.3039,362,upstream,2014,2014-01-01
Iraq,IRQ,VNF_e2012-2015_n17697_x0434921E_y350019N_v1.0,,35.001888,43.492053,0.063383988,1584.84,0.904734,68.0628,382,refinery,2014,2014-01-01
Iraq,IRQ,VNF_e2012-2015_n17757_x0442235E_y354078N_v1.0,,35.407777,44.223517,0.060454265,1700.86,1.09221,98.6631,374,upstream,2014,2014-01-01
Iraq,IRQ,VNF_e2012-2015_n17756_x0442199E_y354183N_v1.0,,35.418277,44.219925,0.060180695,1711.58,1.76847,97.6127,377,upstream,2014,2014-01-01
Iraq,IRQ,VNF_e2012-2015_n17710_x0437479E_y363139N_v1.0,,36.313905,43.74793,0.057369264,1785,2.1207,97.5186,403,upstream,2014,2014-01-01
Iraq,IRQ,VNF_e2012-2015_n17841_x0470617E_y317935N_v1.0,,31.793466,47.061706,0.057177002,1708.43,1.31482,91.5014,353,upstream,2014,2014-01-01
Iraq,IRQ,VNF_e2012-2015_n17698_x0434993E_y367470N_v1.0,,36.747038,43.49934,0.050957102,1750.02,2.18986,55.409,379,upstream,2014,2014-01-01
Iraq,IRQ,VNF_e2012-2015_n17776_x0444311E_y332824N_v1.0,,33.282421,44.431127,0.046703558,1721.44,1.44627,81.3187,364,refinery,2014,2014-01-01
Iraq,IRQ,VNF_e2012-2015_n17775_x0444298E_y352473N_v1.0,,35.247283,44.429826,0.043866004,1721.18,0.788899,96.6581,389,upstream,2014,2014-01-01
Iraq,IRQ,VNF_e2012-2015_n17828_x0462189E_y309965N_v1.0,,30.996476,46.218872,0.043513181,1654.6,1.61932,96.3889,360,upstream,2014,2014-01-01
Iraq,IRQ,VNF_e2012-2015_n17732_x0439955E_y357727N_v1.0,,35.772654,43.995527,0.042745893,1691.32,1.06451,87.5931,403,upstream,2014,2014-01-01
Iraq,IRQ,VNF_e2012-2015_n17771_x0443748E_y355115N_v1.0,,35.511452,44.37475,0.038783825,1723.13,1.7001,87.1795,390,upstream,2014,2014-01-01
Iraq,IRQ,VNF_e2012-2015_n17849_x0472548E_y316934N_v1.0,,31.693362,47.254806,0.037912041,1757.45,2.32163,70,360,upstream,2014,2014-01-01
Iraq,IRQ,VNF_e2012-2015_n17851_x0472818E_y319433N_v1.0,,31.943254,47.28176,0.037329971,1713.93,1.22082,84.6154,351,upstream,2014,2014-01-01
Iraq,IRQ,VNF_e2012-2015_n17798_x0452555E_y312422N_v1.0,,31.242206,45.255453,0.03362709,1670.58,1.64106,85.2417,393,upstream,2014,2014-01-01
Iraq,IRQ,VNF_e2012-2015_n17937_x0477543E_y301187N_v1.0,,30.118668,47.75431,0.030419394,1715.1,1.38184,52.3438,384,upstream,2014,2014-01-01
Iraq,IRQ,VNF_e2012-2015_n17763_x0442849E_y355637N_v1.0,,35.563698,44.284919,0.029004492,1731.81,1.57839,82.8283,396,upstream,2014,2014-01-01
Iraq,IRQ,VNF_e2012-2015_n17699_x0435012E_y350208N_v1.0,,35.020812,43.501162,0.028343286,1630.14,1.19464,38.1201,383,refinery,2014,2014-01-01
Iraq,IRQ,VNF_e2012-2015_n17730_x0439489E_y358142N_v1.0,,35.814219,43.948925,0.028332103,1739.57,1.31767,48.7437,398,upstream,2014,2014-01-01
Iraq,IRQ,VNF_e2012-2015_n17754_x0441917E_y354163N_v1.0,,35.416288,44.19168,0.027053339,1600.85,1.1621,90.8616,383,upstream,2014,2014-01-01
